problem,old_ms,new_ms,ratio,status,bucket,rayon,i128,u128,hashmap,pow_mod,already,next,confidence
718,3407,295,11.55,OK,fast_playbook_residual,False,True,False,False,False,,profiles memory-bound; 3-cube sums?,low
719,329,98,3.36,OK,fast_no_action,False,False,False,False,False,,,
720,948,306,3.1,OK,fast_no_action,False,True,False,False,False,,,
721,658,111,5.93,OK,already_opt_fast,True,False,False,False,False,optimized=true,,
722,13,0,,OK,fast_no_action,False,False,False,False,False,,,
723,34,12,2.83,OK,fast_no_action,False,False,False,False,False,,,
724,207,185,1.12,OK,fast_no_action,False,False,False,False,False,,,
725,12,1,12.0,OK,fast_no_action,False,False,True,False,False,,,
726,692,278,2.49,OK,fast_no_action,False,True,False,False,True,,,
727,16,2,8.0,OK,fast_no_action,False,False,False,False,False,,,
728,865,323,2.68,OK,fast_no_action,False,True,False,False,True,,,
729,2444,1830,1.34,OK,needs_refactor,False,False,False,False,False,,stalled/low IPC per profiles; range-min query?,low
730,4301,524,8.21,OK,already_opt_fast,True,False,False,False,False,optimized=true,already rayon,med
731,13,1,13.0,OK,fast_no_action,False,True,True,False,False,,,
732,783,478,1.64,OK,fast_no_action,False,False,False,False,False,,,
733,1177,647,1.82,OK,fast_no_action,False,True,False,False,False,,,
734,374,128,2.92,OK,fast_no_action,False,True,False,False,True,,,
735,10556,715,14.76,OK,already_opt_fast,True,False,False,False,False,wave2 partial D (unmerged),Chunked rayon + fused inner isqrt already present; leftover CHUNK tuning is noise-level.,med
736,13,1,13.0,OK,fast_no_action,False,True,False,False,False,,,
737,47,33,1.42,OK,already_opt_fast,False,False,False,False,False,optimized=true,,
738,1716,809,2.12,OK,fast_playbook_residual,False,False,False,True,False,,"HashMap memo (n,k,m) prime-sum partitions",med
739,4005,1563,2.56,OK,sequential_hard,False,True,False,False,False,,Lucas+inv table 1e8; loop-carried,med
740,31,10,3.1,OK,fast_no_action,False,False,False,False,False,,,
741,2803,614,4.57,OK,already_opt_fast,True,False,False,False,True,A/B w3 accept,wave3 u64 mulmod + join g(N1)/g(N2) accepted,high
742,303,145,2.09,OK,fast_no_action,False,False,False,False,False,,,
743,2305,737,3.13,OK,already_opt_fast,False,False,False,False,True,A/B w3 accept,wave3 u64 mulmod still serial 1.6s recurrence over k/2,high
744,12,1,12.0,OK,fast_no_action,False,False,False,False,False,,,
745,212,73,2.9,OK,fast_no_action,False,True,False,False,False,,,
746,522,159,3.28,OK,fast_no_action,False,True,False,False,True,,,
747,1553,456,3.41,OK,already_opt_fast,True,False,False,False,True,A/B w3 accept,wave3 rayon+u64 ncr still ~1.1s,high
748,3196,1088,2.94,OK,needs_refactor,False,False,False,False,False,,stalled IPC; pentagonal-like search,low
749,217,140,1.55,OK,fast_no_action,False,False,False,False,False,,,
750,412,177,2.33,OK,fast_no_action,False,False,False,False,False,,,
751,12,1,12.0,OK,fast_no_action,False,True,True,False,False,,,
752,2744,37,74.16,OK,already_opt_fast,True,False,False,False,False,A/B w3 accept,wave3 i64 mat + SPF + rayon primes accepted,high
753,59,18,3.28,OK,fast_no_action,False,False,False,False,False,,,
754,3406,1033,3.3,OK,already_opt_still_slow,False,False,False,False,True,optimized=true,already optimized product-of-gcds,med
755,2,1,2.0,OK,fast_no_action,False,False,False,True,False,,,
756,1342,151,8.89,OK,fast_no_action,False,False,False,False,False,,,
757,2639,451,5.85,OK,already_opt_fast,True,False,False,False,False,A/B w3 accept,wave3 par generate+sort still ~2.1s; stealthy numbers uniqueness,high
758,476,148,3.22,OK,fast_no_action,False,True,False,False,True,,,
759,17,1,17.0,OK,fast_no_action,False,False,False,True,False,,,
760,4,1,4.0,OK,fast_no_action,False,True,False,True,False,,,
761,4,1,4.0,OK,fast_no_action,False,False,False,False,False,,,
762,5,3,1.67,OK,fast_no_action,False,False,False,True,False,,,
763,4468,614,7.28,OK,fast_playbook_residual,False,False,False,False,False,,Flatten u_arr/v_arr Vec<Vec<u32>> to contiguous (CLAUDE.md #1); recurrence in m stays serial.,high
764,17,4,4.25,OK,fast_no_action,False,True,False,False,False,,,
765,4,1,4.0,OK,fast_no_action,False,False,False,False,False,,,
766,1467,910,1.61,OK,fast_no_action,False,False,False,False,False,,,
767,516,136,3.79,OK,fast_no_action,False,True,True,False,True,,,
768,23,7,3.29,OK,fast_no_action,False,True,False,True,True,,,
769,5831,3120,1.87,OK,needs_refactor,False,False,False,False,False,,rayon over independent g; integer isqrt instead of f64 sqrt in the inner n_idx loop.,high
770,13,1,13.0,OK,fast_no_action,False,False,False,False,False,,,
771,13,4,3.25,OK,fast_no_action,False,True,False,False,False,,,
772,784,196,4.0,OK,fast_no_action,False,False,True,False,True,,,
773,13,1,13.0,OK,fast_no_action,False,True,False,False,True,,,
774,7386,3766,1.96,OK,already_opt_still_slow,False,False,False,False,True,A/B w2 accept,wave2 i32 MPS/GE accepted; remaining serial TT sweep,high
775,796,265,3.0,OK,fast_no_action,False,True,False,False,True,,,
776,14,2,7.0,OK,fast_no_action,False,False,False,True,False,,,
777,125,48,2.6,OK,fast_no_action,False,True,False,False,False,,,
778,13,1,13.0,OK,fast_no_action,False,True,False,False,False,,,
779,4,1,4.0,OK,fast_no_action,False,False,False,False,False,,,
780,2038,632,3.22,OK,fast_playbook_residual,False,True,True,True,False,,HashMap D(n) Dirichlet cache,med
781,1198,934,1.28,OK,fast_no_action,False,False,False,False,True,,,
782,14227,1356,10.49,OK,already_opt_still_slow,True,False,False,False,False,A/B w1 reject; optimized=true,"A/B 18761→18055ms (1.039×, within noise); non-atomic bitset already in tree.",high
783,21,6,3.5,OK,fast_no_action,False,False,False,False,False,,,
784,2807,68,41.28,OK,already_opt_fast,True,False,False,False,False,A/B w3 accept,wave3 rayon over p + Vec SPF accepted,high
785,6963,84,82.89,OK,already_opt_fast,True,False,False,False,False,A/B w1 accept,wave1 rayon m-loop accepted,high
786,4548,1457,3.12,OK,already_opt_still_slow,True,True,False,False,False,,inner rayon already,med
787,199,71,2.8,OK,fast_no_action,False,True,False,True,False,,,
788,122,68,1.79,OK,fast_no_action,False,False,False,False,True,,,
789,1527,331,4.61,OK,fast_playbook_residual,False,False,True,True,True,,HashMap prime-product DFS intern,med
790,571,301,1.9,OK,fast_no_action,False,False,False,False,False,,,
791,342,262,1.31,OK,fast_no_action,False,False,False,False,True,,,
792,703,242,2.9,OK,fast_no_action,False,False,False,False,False,,,
793,366,197,1.86,OK,fast_no_action,False,False,False,False,False,,,
794,67,24,2.79,OK,fast_no_action,False,False,False,False,False,,,
795,553,174,3.18,OK,fast_no_action,False,False,False,False,False,,,
796,283,186,1.52,OK,fast_no_action,False,False,False,False,False,,,
797,7001,2845,2.46,OK,needs_refactor,False,False,False,False,True,,Incremental 2^i for F[i]; linear-sieve inverses instead of N Fermat inv; optional rayon on final sum.,high
798,965,415,2.33,OK,fast_no_action,True,False,False,False,True,,,
799,4521,1240,3.65,OK,needs_refactor,False,True,False,False,False,,rayon over representation candidates; keep i128 only for Gaussian products that can exceed u64.,med
800,257,54,4.76,OK,fast_no_action,False,False,False,False,False,,,
801,939,294,3.19,OK,fast_no_action,True,False,False,False,True,,,
802,352,94,3.74,OK,fast_no_action,False,True,False,False,True,,,
803,366,237,1.54,OK,fast_no_action,False,False,False,False,False,,,
804,249,113,2.2,OK,fast_no_action,False,False,False,False,False,,,
805,686,283,2.42,OK,fast_no_action,False,True,False,False,True,,,
806,209,86,2.43,OK,fast_no_action,False,False,False,True,True,,,
807,1,1,1.0,OK,fast_no_action,False,False,False,False,False,,,
808,705,194,3.63,OK,fast_no_action,False,False,False,False,False,,,
809,12,1,12.0,OK,fast_no_action,False,True,False,False,True,,,
810,2459,1001,2.46,OK,needs_refactor,False,False,False,False,False,,xor-primes sieve analog; bitset memory,low
811,12,1,12.0,OK,fast_no_action,False,True,False,False,True,,,
812,53,44,1.2,OK,fast_no_action,False,False,False,False,True,,,
813,5,1,5.0,OK,fast_no_action,False,True,False,False,True,,,
814,652,329,1.98,OK,fast_no_action,False,False,False,False,False,,,
815,1400,973,1.44,OK,fast_no_action,False,False,False,True,False,,,
816,146,67,2.18,OK,fast_no_action,False,False,False,False,False,,,
817,202,60,3.37,OK,fast_no_action,False,True,False,False,False,,,
818,1604,776,2.07,OK,fast_playbook_residual,False,False,False,False,False,,set-partition / stirling-like,low
819,4,2,2.0,OK,fast_no_action,False,False,False,False,False,,,
820,354,38,9.32,OK,fast_no_action,True,False,False,False,True,,,
821,12,1,12.0,OK,fast_no_action,False,False,False,False,False,,,
822,83,45,1.84,OK,fast_no_action,False,True,False,False,True,,,
823,1536,775,1.98,OK,fast_playbook_residual,False,True,False,False,False,,prime-factor factorial exponent game,low
824,2487,433,5.74,OK,sequential_hard,False,False,True,False,False,,profiles memory-bound chess-king DP?,low
825,131,40,3.27,OK,fast_no_action,False,False,False,False,False,,,
826,7,4,1.75,OK,fast_no_action,False,False,False,False,False,,,
827,2626,434,6.05,OK,already_opt_fast,False,True,False,True,True,optimized=true,already optimized; HashMap leftover,med
828,195,37,5.27,OK,fast_no_action,True,False,False,True,True,,,
829,11685,7407,1.58,OK,needs_refactor,False,False,True,True,False,A/B w1 reject; optimized=true,A/B rejected one DFS prune; still sequential n=2..31 + prime DFS; parallelize top-level n/primes,high
830,72,18,4.0,OK,fast_no_action,False,True,False,False,True,,,
831,0,1,,OK,fast_no_action,False,False,False,False,False,,,
832,0,1,,OK,fast_no_action,False,False,False,False,False,,,
833,112,32,3.5,OK,fast_no_action,False,True,False,False,False,,,
834,268,24,11.17,OK,already_opt_fast,True,False,False,False,False,optimized=true,,
835,12,1,12.0,OK,fast_no_action,False,True,False,False,True,,,
836,5,1,5.0,OK,fast_no_action,False,False,False,False,False,,,
837,2638,1322,2.0,OK,already_opt_still_slow,True,False,False,False,True,optimized=true,already rayon join on factorials,med
838,12,7,1.71,OK,fast_no_action,False,False,False,False,False,,,
839,458,163,2.81,OK,fast_no_action,False,False,False,False,False,,,
840,1195,333,3.59,OK,already_opt_fast,False,True,True,False,False,optimized=true,,
841,319,78,4.09,OK,fast_no_action,False,False,False,False,False,,,
842,937,311,3.01,OK,fast_no_action,False,False,True,True,True,,,
843,43,19,2.26,OK,fast_no_action,False,False,True,False,False,,,
844,97,24,4.04,OK,fast_no_action,False,True,False,False,True,,,
845,2,1,2.0,OK,fast_no_action,False,False,False,False,False,,,
846,22859,7394,3.09,OK,already_opt_still_slow,True,False,False,False,True,wave2 partial D (unmerged),Already seed-level rayon DFS; remaining load-balance is low-confidence (batch D no-diff).,med
847,8220,4236,1.94,OK,needs_refactor,False,False,False,False,True,A/B w1 reject,A/B noise-reject; FxHashMap digit-DP vs C open-addressing,high
848,12,1,12.0,OK,fast_no_action,False,True,False,False,False,,,
849,996,191,5.21,OK,fast_no_action,False,False,False,False,False,,,
850,2837,1151,2.46,OK,needs_refactor,False,False,False,False,False,,coprime-pair product; Möbius hyperbola?,low
851,383,162,2.36,OK,fast_no_action,False,False,False,False,True,,,
852,3975,1941,2.05,OK,sequential_hard,False,False,False,False,False,,backward-induction coin DP; state deps,med
853,16,2,8.0,OK,fast_no_action,False,True,False,False,False,,,
854,1342,412,3.26,OK,fast_no_action,False,False,False,True,True,,,
855,13,1,13.0,OK,fast_no_action,False,False,False,False,False,,,
856,4,1,4.0,OK,fast_no_action,False,False,False,False,False,,,
857,428,302,1.42,OK,fast_no_action,False,False,False,False,True,,,
858,87,34,2.56,OK,fast_no_action,False,False,False,True,True,,,
859,173,83,2.08,OK,fast_no_action,False,False,False,False,False,,,
860,133,44,3.02,OK,fast_no_action,False,True,False,False,False,,,
861,3781,1040,3.64,OK,already_opt_still_slow,True,False,False,False,False,,already rayon,med
862,17,3,5.67,OK,fast_no_action,False,False,False,False,False,,,
863,68,22,3.09,OK,fast_no_action,False,False,False,False,False,,,
864,6379,1801,3.54,OK,needs_refactor,False,True,False,False,False,,rayon::join the two Part B DFS roots; squarefree sieve instead of trial division in Pell counts.,med
865,68,34,2.0,OK,already_opt_fast,False,False,False,False,False,optimized=true,,
866,13,1,13.0,OK,fast_no_action,False,True,False,False,False,,,
867,5354,3071,1.74,OK,needs_refactor,False,False,False,False,True,,Precompute independent hex/trap tilings (rayon over size/window); mask DP inner can par over prev.,med
868,13,1,13.0,OK,fast_no_action,False,False,False,False,False,,,
869,2415,871,2.77,OK,fast_playbook_residual,False,False,False,False,False,,prime-gap expected value; sieve then serial,low
870,3619,1806,2.0,OK,sequential_hard,False,False,True,False,False,,recurrence P_{k+1}=P_k+P_m(k); true deps; u128 only in scratch tools,med
871,364,174,2.09,OK,fast_no_action,False,False,False,False,False,,,
872,4,1,4.0,OK,fast_no_action,False,False,True,False,False,,,
873,5756,637,9.04,OK,already_opt_fast,False,False,False,False,False,A/B w2 accept,wave2 inverse table + u64 mul accepted,high
874,22,8,2.75,OK,fast_no_action,False,False,False,False,False,,,
875,403,171,2.36,OK,fast_no_action,False,True,False,False,False,,,
876,72,17,4.24,OK,fast_no_action,False,True,False,True,False,,,
877,3,1,3.0,OK,fast_no_action,False,False,False,False,False,,,
878,2762,1287,2.15,OK,needs_refactor,False,False,False,True,False,,HashMap in hot path,med
879,45,22,2.05,OK,fast_no_action,False,False,False,False,False,,,
880,1070,377,2.84,OK,fast_no_action,False,True,False,False,False,,,
881,33,10,3.3,OK,fast_no_action,False,False,False,False,False,,,
882,16,6,2.67,OK,fast_no_action,False,False,False,False,False,,,
883,3589,1486,2.42,OK,needs_refactor,False,False,False,False,False,,look at lattice/triangle enumeration loops,low
884,179,122,1.47,OK,fast_no_action,False,False,False,False,False,,,
885,193,137,1.41,OK,fast_no_action,False,False,False,False,False,,,
886,7967,3069,2.6,OK,already_opt_still_slow,False,False,False,False,False,optimized=true,Already unchecked memo + stack Ctx (validated optimized); C globals will not move the needle.,high
887,13,1,13.0,OK,fast_no_action,False,False,False,False,False,,,
888,477,229,2.08,OK,fast_no_action,False,False,False,False,False,,,
889,1,1,1.0,OK,fast_no_action,False,False,True,False,True,,,
890,3005,1868,1.61,OK,needs_refactor,False,True,True,False,False,,binomial/mod factorial table?,low
891,1011,318,3.18,OK,fast_no_action,False,False,False,False,False,,,
892,204,67,3.04,OK,fast_no_action,False,False,False,False,False,,,
893,2040,1504,1.36,OK,needs_refactor,False,False,False,False,False,,look at digit-equation search,low
894,2,2,1.0,OK,fast_no_action,False,False,False,False,False,,,
895,188,112,1.68,OK,fast_no_action,False,False,False,False,False,,,
896,41,20,2.05,OK,fast_no_action,False,True,False,False,False,,,
897,33,15,2.2,OK,fast_no_action,False,False,False,False,False,,,
898,273,146,1.87,OK,fast_no_action,False,False,False,False,False,,,
899,1,1,1.0,OK,fast_no_action,False,False,True,False,False,,,
900,1,1,1.0,OK,fast_no_action,False,True,False,False,False,,,
901,5,1,5.0,OK,fast_no_action,False,False,False,False,False,,,
902,576,86,6.7,OK,fast_no_action,False,False,True,True,False,,,
903,178,36,4.94,OK,fast_no_action,False,False,True,False,True,,,
904,325,150,2.17,OK,fast_no_action,False,True,False,False,False,,,
905,4,1,4.0,OK,fast_no_action,False,True,False,False,False,,,
906,234,23,10.17,OK,fast_no_action,True,False,False,False,False,,,
907,112,94,1.19,OK,fast_no_action,False,False,False,False,False,,,
908,1173,867,1.35,OK,fast_no_action,False,False,False,False,False,,,
909,2,1,2.0,OK,fast_no_action,False,False,True,False,False,,,
910,6864,1227,5.59,OK,already_opt_still_slow,True,True,True,False,True,A/B w1 accept; optimized=true,wave1 3.5x still ~7s; streaming tables+rayon already vs C 45-line phi,med
911,76,44,1.73,OK,fast_no_action,False,False,False,False,False,,,
912,2,1,2.0,OK,fast_no_action,False,False,False,False,False,,,
913,77,26,2.96,OK,fast_no_action,False,True,False,False,False,,,
914,402,144,2.79,OK,fast_no_action,False,False,False,False,False,,,
915,34,12,2.83,OK,fast_no_action,False,True,False,True,False,,,
916,618,490,1.26,OK,fast_no_action,False,False,False,False,False,,,
917,626,178,3.52,OK,fast_no_action,False,True,True,False,False,,,
918,10,6,1.67,OK,fast_no_action,False,False,False,True,False,,,
919,3672,1247,2.94,OK,needs_refactor,False,False,False,False,False,,profiles memory-bound; two-player DP?,low
920,54,33,1.64,OK,fast_no_action,False,False,True,True,False,,,
921,3294,704,4.68,OK,fast_playbook_residual,False,False,True,False,True,,look at coprime-pair / Farey loops,low
922,113,22,5.14,OK,fast_no_action,False,False,True,False,False,,,
923,139,97,1.43,OK,fast_no_action,False,False,False,True,True,,,
924,464,111,4.18,OK,fast_no_action,False,False,True,True,False,,,
925,8132,3292,2.47,OK,needs_refactor,False,True,True,False,True,,rayon over digit lengths 1..=16 (or MSD start digits) of the independent DFS stacks.,med
926,299,115,2.6,OK,fast_no_action,False,False,False,False,False,,,
927,2447,537,4.56,OK,already_opt_fast,True,False,True,False,False,,already rayon,med
928,5430,926,5.86,OK,already_opt_fast,True,False,False,False,False,,already 125 parallel tasks; tighten pruning,med
929,4224,1049,4.03,OK,sequential_hard,False,True,False,False,False,,NTT poly inverse 3-mod CRT; inherently serial NTT stages,med
930,1099,176,6.24,OK,fast_no_action,False,False,False,True,False,,,
931,8091,2092,3.87,OK,sequential_hard,False,False,False,False,False,,Lucy prime-sum DP is loop-carried O(N^{2/3}); two-array get_idx is a small cache tweak only.,med
932,124,10,12.4,OK,already_opt_fast,True,False,False,False,False,A/B w1 accept,,
933,2468,686,3.6,OK,already_opt_fast,True,False,False,False,False,,already rayon via raw-ptr share,med
934,187,65,2.88,OK,fast_no_action,False,True,False,False,True,,,
935,17,7,2.43,OK,fast_no_action,False,False,False,True,False,,,
936,542,215,2.52,OK,fast_no_action,False,False,False,False,False,,,
937,4186,919,4.55,OK,already_opt_fast,False,False,False,False,False,A/B w1 accept,wave1 3.3x; leftover vs C k%3 formula if still unused,med
938,2641,2306,1.15,OK,needs_refactor,False,False,False,False,False,,expected-value DP / coins,low
939,1607,428,3.75,OK,fast_playbook_residual,False,False,False,False,True,,look at independent residue classes,low
940,9,3,3.0,OK,fast_no_action,False,True,False,False,False,,,
941,4810,533,9.02,OK,already_opt_fast,True,False,False,False,False,A/B w1 accept,wave1 thread_local RankScratch + rayon accepted,high
942,987,335,2.95,OK,fast_no_action,False,False,True,False,True,,,
943,1589,484,3.28,OK,already_opt_fast,True,False,False,True,False,,already rayon,med
944,1595,175,9.11,OK,already_opt_fast,True,True,False,False,False,,inner rayon already,med
945,2576,537,4.8,OK,already_opt_fast,True,False,False,False,False,,already rayon,med
946,8902,823,10.82,OK,already_opt_fast,False,True,False,False,False,A/B w2 accept,wave2 i128->i32 CF still 4.3s cand; 1e8 sequential steps,high
947,5823,1584,3.68,OK,needs_refactor,False,False,True,True,True,,"Vec period cache (p,e bounded) not HashMap; u64 Mat2 mul (pe<=1e6); then rayon over m.",high
948,9,1,9.0,OK,fast_no_action,False,False,False,False,False,,,
949,923,261,3.54,OK,already_opt_fast,False,False,False,True,False,optimized=true,,
950,23,3,7.67,OK,fast_no_action,False,False,True,False,False,,,
951,3,2,1.5,OK,fast_no_action,False,False,True,False,False,,,
952,1755,379,4.63,OK,fast_playbook_residual,False,False,True,False,True,,profiles memory-bound,low
953,9103,1820,5.0,OK,already_opt_still_slow,True,True,False,False,False,,"No i128, rayon DFS, unchecked already; only DFS load-balance remains (triage 1.2–1.5× low).",med
954,4959,3027,1.64,OK,already_opt_still_slow,True,False,False,False,False,,"already rayon (l,tr); leftover FxHashMap vs C DFS",med
955,31,6,5.17,OK,fast_no_action,False,False,True,False,False,,,
956,135,35,3.86,OK,fast_no_action,False,False,True,False,True,,,
957,0,1,,OK,fast_no_action,False,True,False,False,False,,,
958,3011,397,7.58,OK,already_opt_fast,True,True,False,False,False,wave2 partial D (unmerged),source already has top-level rayon + deepening; batch-D WIP vs current,med
959,119,36,3.31,OK,fast_no_action,False,False,False,False,False,,,
960,13,1,13.0,OK,fast_no_action,False,False,True,False,False,,,
961,752,352,2.14,OK,fast_no_action,False,False,True,True,False,,,
962,7008,410,17.09,OK,already_opt_fast,True,False,False,False,False,A/B w1 accept,wave1 1.24x; thread_local factor scratch leftover,high
963,3707,1307,2.84,OK,needs_refactor,False,False,True,True,False,,look at palindromic-path / graph search,low
964,2,1,2.0,OK,fast_no_action,False,False,False,True,False,,,
965,264,88,3.0,OK,fast_no_action,False,False,False,False,False,,,
966,3324,2101,1.58,OK,needs_refactor,False,False,False,False,False,,circle-lattice; independent radii?,low
967,1216,438,2.78,OK,fast_no_action,False,True,False,False,False,,,
968,76,2,38.0,WRONG,wrong,False,False,True,False,True,,,
969,13,1,13.0,OK,fast_no_action,False,False,True,False,True,,,
970,1,1,1.0,OK,fast_no_action,False,False,False,False,False,,,
971,1918,230,8.34,OK,already_opt_fast,True,False,True,False,True,A/B w1 accept,wave1 u64 pow_mod + rayon primes accepted,high
972,5895,1795,3.28,OK,needs_refactor,True,False,False,True,False,optimized=true,Split diameter keys (tag 0) from circle GeoKey; pack key to cut 32-byte hash traffic.,med
973,157,106,1.48,OK,fast_no_action,False,True,False,False,True,,,
974,2,2,1.0,OK,fast_no_action,False,False,True,False,False,,,
975,4252,2524,1.68,OK,needs_refactor,False,False,False,False,False,,ported from python; winding-path geometry vs C,low
976,807,239,3.38,OK,fast_no_action,False,False,True,False,False,,,
977,3406,878,3.88,OK,fast_playbook_residual,False,False,True,False,True,,look at modular recurrence / matrix,low
978,0,1,,OK,fast_no_action,False,True,False,False,False,,,
979,31,12,2.58,OK,fast_no_action,False,False,True,False,False,,,
980,171,138,1.24,OK,fast_no_action,False,False,True,False,False,,,
981,31,16,1.94,OK,fast_no_action,False,False,True,False,True,,,
982,6,4,1.5,OK,fast_no_action,False,False,False,True,False,,,
983,3665,275,13.33,OK,already_opt_fast,True,False,False,False,False,,already gen-counter + rayon,med
984,2779,1264,2.2,OK,needs_refactor,False,True,False,False,True,,look at digit/automaton DP,low
985,73,51,1.43,OK,fast_no_action,False,False,False,False,False,,,
986,340,122,2.79,OK,fast_no_action,True,False,False,True,False,,,
987,71,41,1.73,OK,fast_no_action,False,True,True,False,False,,,
988,1,1,1.0,OK,fast_no_action,False,False,False,True,False,,,
989,3061,2310,1.33,OK,already_opt_still_slow,True,False,False,False,True,,hybrid rayon small-g + sequential large-g,med
990,221,155,1.43,OK,fast_no_action,False,False,False,True,False,,,
991,37,14,2.64,OK,fast_no_action,False,False,False,False,False,,,
992,23,8,2.88,OK,fast_no_action,False,False,False,False,False,,,
993,6,5,1.2,OK,fast_no_action,False,False,False,False,False,,,
994,6410,2951,2.17,OK,needs_refactor,True,False,True,False,False,,Drop par over tiny Du Jiao floor-blocks (playbook tiny-iter); raise sieve so fewer HashMap big[] fills.,med
995,2678,71,37.72,OK,already_opt_fast,True,False,True,True,True,,already rayon; HashMap leftover,med
996,458,117,3.91,OK,fast_no_action,False,True,False,False,False,,,
997,0,1,,OK,fast_no_action,False,False,False,False,False,,,
